Q50478662,1,0
Q50478559,2,0
Q50478558,2,0
Q25495619,2,0
Q50478485,2,0
Q50478488,2,0
Q50478490,2,0
Q50478554,2,0
Q50478552,2,0
Q50478549,1,0
Q50478548,1,0
Q50478547,1,0
Q50478545,1,0
Q50478544,2,0
Q50478541,1,0
Q50478540,1,0
Q50478539,2,0
Q50478538,2,0
Q50478537,1,0
Q50478535,1,0
Q50478533,1,0
Q50478528,2,0
Q50478531,2,0
Q50478660,2,0
Q50478659,2,0
Q50478527,1,0
Q50478523,2,0
Q50478522,2,0
Q50478520,2,0
Q50478518,2,0
Q50478517,1,0
Q50478516,2,0
Q50478514,2,0
Q50478512,1,0
Q50478510,2,0
Q50478506,1,0
Q50478505,2,0
Q50478502,2,0
Q50478501,1,0
Q50478500,1,0
Q50478497,2,0
Q50478495,1,0
Q50478658,1,0
Q50478655,2,0
Q50478665,2,0
Q50478653,2,0
Q50478651,1,0
Q50478645,1,0
Q50478644,1,0
Q50478641,1,0
Q50478639,1,0
Q50478638,2,0
Q50478636,2,0
Q27716432,2,0
Q50478635,1,0
Q50478634,1,0
Q50478633,2,0
Q50478632,2,0
Q50478627,1,0
Q16619689,1,0
Q50478625,2,0
Q50478622,2,0
Q50478620,1,0
Q50478619,2,0
Q50478617,2,0
Q50478614,2,0
Q50478613,2,0
Q50478611,1,0
Q50478609,2,0
Q50478607,2,0
Q50478605,2,0
Q50478601,2,0
Q50478599,2,0
Q50478597,2,0
Q50478595,1,0
Q27988671,4,2
Q50478592,2,0
Q50478590,2,0
Q50478588,2,0
Q50478586,2,0
Q50478582,2,0
Q50478581,1,0
Q50478579,2,0
Q50814227,1,0
Q50478577,2,0
Q50478575,2,0
Q50478573,2,0
Q50478572,2,0
Q50814226,1,0
Q50478570,2,0
Q50814225,1,0
Q50478569,1,0
Q50478567,2,0
Q50478566,2,0
Q50478564,2,0
Q50481560,2,0
Q50771633,1,0
Q50481557,2,0
Q50771707,1,0
Q50771753,1,0
Q50481555,2,0
Q50814224,1,0
Q50481552,1,0
Q50481550,1,0
Q50481548,1,0
Q50481547,1,0
Q50481543,1,0
Q50814223,1,0
Q50481541,2,0
Q50771807,1,0
Q50481539,2,0
Q50814222,1,0
Q50814221,1,0
Q50814357,1,0
Q50481538,2,0
Q50481537,2,0
Q50814356,1,0
Q50481535,2,0
Q50814355,1,0
Q50807205,1,0
Q50814354,1,0
Q50814353,1,0
Q50481534,2,0
Q50497491,1,0
Q50478743,2,0
Q50478741,2,0
Q50814352,1,0
Q50814351,1,0
Q50478740,2,0
Q50814350,1,0
Q50814348,1,0
Q50814346,1,0
Q50814345,1,0
Q50814344,1,0
Q50478738,2,0
Q50814343,1,0
Q50478735,1,0
Q50478731,2,0
Q50814342,1,0
Q50478728,1,0
Q50478727,1,0
Q50419850,2,0
Q50814341,1,0
Q50478726,1,0
Q50478725,1,0
Q50478724,1,0
Q50478721,1,0
Q50478719,1,0
Q50478718,1,0
Q50478717,1,0
Q50478716,1,0
Q50478715,1,0
Q50478712,2,0
Q50478710,1,0
Q50478709,1,0
Q50478706,1,0
Q50478705,1,0
Q50478704,1,0
Q50478703,1,0
Q50478701,1,0
Q50478700,1,0
Q50478699,1,0
Q50478697,1,0
Q50478695,1,0
Q50478694,2,0
Q50478693,1,0
Q50478692,1,0
Q50478691,1,0
Q50478690,1,0
Q50478689,1,0
Q50497487,1,0
Q50497486,1,0
Q50497484,1,0
Q50497482,1,0
Q50497481,1,0
Q50497480,1,0
Q50497479,1,0
Q50497478,1,0
Q50497476,1,0
Q50497475,1,0
Q50497473,1,0
Q50497468,1,0
Q50497467,1,0
Q50497465,1,0
Q50497464,1,0
Q50497463,1,0
Q50497460,1,0
Q50497458,1,0
Q50497457,1,0
Q50497455,1,0
Q50497626,1,0
Q50497452,1,0
Q50497450,1,0
Q50497448,1,0
Q50497445,1,0
Q50497444,1,0
Q50497443,1,0
Q50497442,1,0
Q50497441,1,0
Q50497440,1,0
Q17416426,2,0
Q50497437,2,0
Q50497435,2,0
Q50497433,2,0
Q50497427,2,0
Q50497426,2,0
Q50497625,1,0
Q50497424,1,0
Q50497423,1,0
Q50497422,2,0
Q50497421,2,0
Q50497420,1,0
Q50497417,1,0
Q50497416,2,0
Q50497414,2,0
Q50497412,2,0
Q50497409,2,0
Q50497406,2,0
Q50497404,2,0
Q50497401,1,0
Q50497624,2,0
Q50497622,1,0
Q50497620,2,0
Q50497617,2,0
Q50497614,2,0
Q50497615,1,0
Q50497612,2,0
Q50497609,2,0
Q50497607,1,0
Q50497604,1,0
Q50497603,2,0
Q50497600,1,0
Q50497599,1,0
Q50497598,1,0
Q27722057,1,0
Q50497597,1,0
Q50814340,1,0
Q28458037,2,0
Q50497596,1,0
Q50814339,1,0
Q50497586,1,0
Q50497585,1,0
Q50497584,1,0
Q50497583,1,0
Q50497580,1,0
Q50497579,2,0
Q50497578,2,0
Q50497575,2,0
Q50497573,2,0
Q50814338,1,0
Q50497572,2,0
Q50497839,1,0
Q50497570,2,0
Q50497569,1,0
Q50497568,1,0
Q50497567,1,0
Q50497566,1,0
Q50497563,1,0
Q50497562,1,0
Q50497561,1,0
Q50497559,1,0
Q50497556,1,0
Q50497555,1,0
Q50497554,1,0
Q50497553,1,0
Q50497552,1,0
Q50497551,1,0
Q50497549,1,0
Q50497548,1,0
Q50497546,1,0
Q50497544,2,0
Q50814337,1,0
Q50497542,1,0
Q50497540,1,0
Q50497838,1,0
Q50497836,1,0
Q50497835,1,0
Q50497833,1,0
Q1939966,2,1
Q50497832,1,0
Q50497830,1,0
Q50497826,2,0
Q50497825,1,0
Q50814335,1,0
Q50497823,1,0
Q50497822,2,0
Q50497821,2,0
Q50497819,1,0
Q50497817,1,0
Q50497776,1,0
Q50497773,2,0
Q50497771,2,0
Q50497770,2,0
Q50497767,1,0
Q50497765,2,0
Q50497763,1,0
Q50814334,1,0
Q50497762,1,0
Q50497761,2,0
Q50497760,1,0
Q50497758,1,0
Q50497755,2,0
Q50497754,1,0
Q50497751,1,0
Q50497749,1,0
Q50497748,2,0
Q50497747,2,0
Q50497746,1,0
Q50497744,1,0
Q50814333,1,0
Q50497741,2,0
Q50497739,2,0
Q50497737,2,0
Q50497736,2,0
Q50497735,1,0
Q50497734,1,0
Q50497733,1,0
Q50497732,2,0
Q50497731,1,0
Q50497730,1,0
Q50497729,1,0
Q50497728,1,0
Q50497727,1,0
Q50497726,1,0
Q50497723,1,0
Q50497722,1,0
Q50497720,1,0
Q50497973,1,0
Q50497972,1,0
Q50497971,1,0
Q3428694,2,1
Q50497969,1,0
Q50497968,1,0
Q50497966,1,0
Q50497962,1,0
Q50497961,1,0
Q50497960,1,0
Q50497959,1,0
Q50497958,1,0
Q50497955,1,0
Q50497954,1,0
Q50497953,2,0
Q50497951,2,0
Q50497950,1,0
Q50497947,1,0
Q50497946,2,0
Q50497943,2,0
Q50497941,2,0
Q50497940,1,0
Q50497937,1,0
Q50497936,1,0
Q50497934,1,0
Q50497930,1,0
Q50497929,2,0
Q50497926,1,0
Q50497925,1,0
Q50497924,2,0
Q50497922,1,0
Q50497920,2,0
Q50497917,1,0
Q50497916,2,0
Q50497915,1,0
Q50497910,2,0
Q50497909,2,0
Q50497907,2,0
Q50497905,2,0
Q50497903,1,0
Q50497901,1,0
Q50497900,1,0
Q50497898,2,0
Q50814332,1,0
Q50497897,2,0
Q50497894,2,0
Q50497892,1,0
Q50497890,1,0
Q50497889,1,0
Q50497887,1,0
Q50497885,2,0
Q50497883,2,0
Q50814331,1,0
Q50498082,2,0
Q50498080,1,0
Q50498077,1,0
Q50498076,2,0
Q50498075,2,0
Q50498073,1,0
Q50498072,2,0
Q50498069,2,0
Q50498067,1,0
Q50498066,2,0
Q50498062,1,0
Q50498059,2,0
Q50498058,2,0
Q50498057,1,0
Q50814330,1,0
Q50498056,1,0
Q50814328,1,0
Q50814325,1,0
Q50498055,1,0
Q50498051,2,0
Q50498050,2,0
Q50498049,1,0
Q50498046,1,0
Q50498044,1,0
Q50807217,1,0
Q50814324,1,0
Q15758264,2,1
Q50814323,1,0
Q50814322,1,0
Q50498043,1,0
Q15816228,2,1
Q50432147,1,0
Q50814321,1,0
Q50498040,1,0
Q50498039,2,0
Q50498038,2,0
Q50498034,2,0
Q50498032,2,0
Q50498027,2,0
Q50498026,2,0
Q50498023,2,0
Q50498022,1,0
Q50498019,2,0
Q50498018,2,0
Q50814320,1,0
Q12041976,2,0
Q50498016,2,0
Q50498015,1,0
Q50498014,1,0
Q50498012,2,0
Q50498009,2,0
Q50498008,1,0
Q50498005,1,0
Q7459721,1,0
Q50498003,1,0
Q50498001,1,0
Q50498000,2,0
Q50497999,2,0
Q50497996,2,0
Q50497995,1,0
Q50497992,2,0
Q50497990,1,0
Q50497988,2,0
Q50497986,1,0
Q50498178,2,0
Q50498176,1,0
Q50498175,1,0
Q50498173,1,0
Q50498172,2,0
Q50498169,2,0
Q50498168,1,0
Q50498162,1,0
Q50498182,2,0
Q50498159,1,0
Q50498158,1,0
Q50498156,1,0
Q50498155,2,0
Q2868896,3,1
Q50498151,1,0
Q50498150,2,0
Q50425425,1,0
Q50498149,1,0
Q50498148,1,0
Q50498146,2,0
Q50498143,1,0
Q50498142,2,0
Q50498141,1,0
Q50498136,1,0
Q50498134,2,0
Q50498133,2,0
Q50498132,1,0
Q50498130,1,0
Q50498129,1,0
Q50498128,1,0
Q50498126,2,0
Q50498124,1,0
Q50498123,1,0
Q50498122,2,0
Q50498120,1,0
Q50498119,2,0
Q50498116,1,0
Q50515352,2,0
Q50515350,2,0
Q50515348,2,0
Q50498110,1,0
Q50498108,2,0
Q50498106,1,0
Q50498104,1,0
Q50498102,2,0
Q50498101,2,0
Q50498098,1,0
Q50498097,2,0
Q50498096,2,0
Q50498094,2,0
Q50498091,2,0
Q50498090,2,0
Q50515346,2,0
Q50515344,2,0
Q50515339,2,0
Q50515336,2,0
Q50515334,2,0
Q50515326,1,0
Q50515322,1,0
Q50814319,1,0
Q50515321,2,0
Q50515318,1,0
Q50515316,2,0
Q50515313,2,0
Q50515311,1,0
Q50814317,1,0
Q50814316,1,0
Q50515306,2,0
Q50515304,2,0
Q50515301,2,0
Q50771064,1,0
Q50814315,1,0
Q50515299,2,0
Q50515296,1,0
Q50814314,1,0
Q50515293,2,0
Q50515291,1,0
Q50515289,2,0
Q50515287,2,0
Q50515286,1,0
Q50515279,1,0
Q50515278,2,0
Q50515276,2,0
Q50515274,2,0
Q50771117,1,0
Q50515272,1,0
Q50515271,2,0
Q50515267,1,0
Q50814313,1,0
Q50515265,2,0
Q50814312,1,0
Q50515261,1,0
Q50814310,1,0
Q50515259,1,0
Q50515257,1,0
Q50814309,1,0
Q50771159,1,0
Q50771214,1,0
Q50771256,1,0
Q50515255,2,0
Q50771295,1,0
Q50515253,1,0
Q50515249,2,0
Q50814308,1,0
Q50515248,2,0
Q50515245,2,0
Q50515240,2,0
Q50807226,1,0
Q50515237,2,0
Q50515236,2,0
Q50515234,2,0
Q50515231,2,0
Q15765917,2,1
Q50515230,1,0
Q50515226,1,0
Q50515224,2,0
Q50814307,1,0
Q50814306,1,0
Q50814305,1,0
Q50515223,1,0
Q50515468,1,0
Q50515466,1,0
Q50515463,1,0
Q50515461,1,0
Q50515459,2,0
Q50515456,1,0
Q50515454,1,0
Q50515452,1,0
Q50515450,1,0
Q50515448,1,0
Q50515447,2,0
Q25500048,2,0
Q50515577,2,0
Q50515444,2,0
Q50515442,2,0
Q50515439,2,0
Q50515436,2,0
Q50515435,2,0
Q50515433,2,0
Q50515431,2,0
Q50515429,2,0
Q50515425,2,0
Q50515424,2,0
Q50515422,2,0
Q50515420,1,0
Q50515418,2,0
Q16909033,2,0
Q50515416,2,0
Q50515414,2,0
Q50515412,2,0
Q17295741,1,0
Q50515411,1,0
Q50515406,2,0
Q50515403,1,0
Q50814304,1,0
Q50814303,1,0
Q50515402,2,0
Q50515399,2,0
Q30531246,1,0
Q50432273,1,0
Q50515397,2,0
Q50814302,1,0
Q50814301,1,0
Q50814300,1,0
Q50515395,1,0
Q50515392,2,0
Q50814415,1,0
Q26853875,2,1
Q50814417,1,0
Q50814414,1,0
Q50814413,1,0
Q50814412,1,0
Q50814411,1,0
Q50814410,1,0
Q50814409,1,0
Q50814408,1,0
Q50515391,1,0
Q50515387,1,0
Q15754295,3,2
Q50814406,1,0
Q50771374,1,0
Q50515386,1,0
Q50515382,2,0
Q50814405,1,0
Q50515379,2,0
Q50814404,1,0
Q50814403,1,0
Q50814402,1,0
Q15765745,2,1
Q50814401,1,0
Q50814399,1,0
Q50515378,2,0
Q50814398,1,0
Q50814396,1,0
Q50425475,2,0
Q50515376,2,0
Q50515375,2,0
Q50515373,2,0
Q50814395,1,0
Q50515372,2,0
Q50515369,2,0
Q50515368,2,0
Q50515366,2,0
Q50515363,2,0
Q50515576,2,0
Q50515575,2,0
Q50515570,2,0
Q50515568,1,0
Q50515566,2,0
Q50515564,1,0
Q50515561,2,0
Q50515559,2,0
Q50515558,2,0
Q50515557,1,0
Q50515555,1,0
Q50814394,1,0
Q50515550,1,0
Q50515549,1,0
Q50515545,1,0
Q50515544,2,0
Q50515543,2,0
Q50515539,2,0
Q50515537,1,0
Q50515535,2,0
Q50771421,1,0
Q50515534,2,0
Q50770800,1,0
Q50515533,2,0
Q50515531,1,0
Q50515532,1,0
Q50515528,1,0
Q50515527,2,0
Q50515524,2,0
Q50515521,2,0
Q50515519,2,0
Q50515517,1,0
Q50515515,2,0
Q50515510,1,0
Q50515508,1,0
Q50515506,2,0
Q50515503,2,0
Q50515502,1,0
Q50515500,1,0
Q50515498,1,0
Q50515495,1,0
Q50515494,1,0
Q50515490,1,0
Q50515489,1,0
Q50515488,1,0
Q50515486,2,0
Q50515484,2,0
Q50814393,1,0
Q50515483,1,0
Q50515480,2,0
Q50515478,2,0
Q50515477,2,0
Q50515475,2,0
Q50515709,2,0
Q50515708,2,0
Q50515705,2,0
Q50515704,2,0
Q50515701,2,0
Q50515700,2,0
Q50814392,1,0
Q50814391,1,0
Q50814390,1,0
Q17111911,2,0
Q50515696,2,0
Q50515692,1,0
Q50515690,1,0
Q50515687,1,0
Q50515686,1,0
Q50515682,1,0
Q50515681,1,0
Q50515679,1,0
Q50515676,1,0
Q50515674,1,0
Q50515672,1,0
Q50515669,1,0
Q50515668,1,0
Q50515665,1,0
Q50425486,1,0
Q50515664,1,0
Q50515661,1,0
Q50515654,1,0
Q50515652,1,0
Q50515650,1,0
Q50515648,1,0
Q50515645,1,0
Q50515643,1,0
Q50515641,1,0
Q50515638,1,0
Q50515634,1,0
Q50515632,1,0
Q50515631,1,0
Q50515630,1,0
Q50515627,1,0
Q50515625,1,0
Q50515622,1,0
Q50515620,1,0
Q50515617,1,0
Q50515616,1,0
Q50515611,1,0
Q50515610,1,0
Q50515608,1,0
Q50515605,2,0
Q50515603,1,0
Q50515601,1,0
Q50515597,1,0
Q50515596,1,0
Q50515593,1,0
Q50515591,1,0
Q50515842,1,0
Q50515838,1,0
Q50515835,1,0
Q50515834,1,0
Q50515830,1,0
Q50425497,1,0
Q50515828,1,0
Q50515825,1,0
Q50515823,1,0
Q50515820,1,0
Q50515818,1,0
Q50515816,1,0
Q50515814,1,0
Q50515809,1,0
Q50515808,1,0
Q50515805,1,0
Q50515802,1,0
Q50515801,1,0
Q50515799,1,0
Q50515797,1,0
Q50515794,1,0
Q50515792,1,0
Q50515788,1,0
Q50515785,1,0
Q50515782,1,0
Q50515780,1,0
Q50515777,1,0
Q50515776,1,0
Q50515774,1,0
Q50515770,1,0
Q50515768,1,0
Q50515766,1,0
Q50515763,1,0
Q50515761,1,0
Q50515759,1,0
Q50515757,1,0
Q50515755,1,0
Q50515752,1,0
Q50515750,1,0
Q50515748,1,0
Q50515745,1,0
Q50515741,1,0
Q50515740,1,0
Q50515737,1,0
Q50515734,1,0
Q50515732,1,0
Q50515729,1,0
Q50515727,1,0
Q50515725,1,0
Q50515723,1,0
Q50515720,1,0
Q50516529,1,0
Q50516527,1,0
Q50516524,1,0
Q50516523,1,0
Q50516520,1,0
Q50516518,1,0
Q50516517,1,0
Q50516515,2,0
Q50516513,1,0
Q50516512,1,0
Q50516510,1,0
Q50516502,1,0
Q50516500,1,0
Q50516497,1,0
Q50516495,1,0
Q50516492,1,0
Q50516489,1,0
Q50516486,1,0
Q50516484,1,0
Q50516478,1,0
Q50516477,1,0
Q50516474,1,0
Q50516472,1,0
Q50516470,1,0
Q50516468,1,0
Q50516466,1,0
Q50516464,1,0
Q50516461,1,0
Q50516457,1,0
Q50516455,1,0
Q50516453,1,0
Q50516449,1,0
Q50516447,1,0
Q50516444,1,0
Q50516441,1,0
Q50516438,1,0
Q50516437,1,0
Q50516435,1,0
Q50516431,1,0
Q50516425,1,0
Q50516422,2,0
Q50516420,1,0
Q50516418,2,0
Q50516416,2,0
Q50516414,1,0
Q50516411,2,0
Q50516409,2,0
Q50516406,2,0
Q50516404,2,0
Q50516402,2,0
Q50516671,2,0
Q50516668,2,0
Q50516667,2,0
Q50516665,1,0
Q50516664,1,0
Q50516656,2,0
Q50516654,1,0
Q50516651,2,0
Q50516648,2,0
Q50516644,2,0
Q50516642,2,0
Q50516640,2,0
Q50516637,2,0
Q50516634,2,0
Q50516632,2,0
Q50516628,2,0
Q50516621,1,0
Q50516619,2,0
Q50516616,2,0
Q50516614,2,0
Q50516612,1,0
Q50516610,2,0
Q50516606,2,0
Q50516602,2,0
Q50516601,2,0
Q50516598,2,0
Q50516597,2,0
Q50516593,2,0
Q50516592,2,0
Q50516591,2,0
Q50516587,2,0
Q50516586,1,0
Q50516582,2,0
Q50516579,1,0
Q50516577,2,0
Q50516575,2,0
Q50516572,2,0
Q50516571,2,0
Q50516568,2,0
Q50516565,2,0
Q50516562,1,0
Q50516559,2,0
Q50516558,2,0
Q50516555,2,0
Q50516553,2,0
Q50516551,1,0
Q50516549,2,0
Q50516547,2,0
Q50516544,2,0
Q50516542,2,0
Q50516802,2,0
Q50516799,2,0
Q50516797,2,0
Q50516796,1,0
Q50516792,2,0
Q50516791,2,0
Q50516789,1,0
Q50516785,2,0
Q50516783,1,0
Q50516780,1,0
Q50516778,1,0
Q50516776,1,0
Q50516774,2,0
Q50516770,1,0
Q50516769,2,0
Q50516767,1,0
Q50516764,1,0
Q50516761,1,0
Q50516758,2,0
Q25464680,2,0
Q50516756,1,0
Q50516754,1,0
Q50516751,1,0
Q50516748,1,0
